record_id,title,description,source_url,organisation,organisation_type,function,capability,phase,region,date_published,atrs_version_raw,atrs_version,public_updated_at,accountability,human_oversight,contestability,impact_assessment,risks_mitigations,model_performance,data_governance,monitoring_maintenance,indicator_count,disclosure_score,field_count,substantive_field_count,field_completeness_ratio
b6c85aaf-4a14-4783-901e-4354892a0766,OSBC: Interest Calculator ,The interest calculator assists small business owners to calculate the amount of interest due on an overdue invoice. ,https://www.gov.uk/algorithmic-transparency-records/osbc-interest-calculator,department-for-business-and-trade,agency-or-public-body,economic-affairs,management,production,uk,2025-02-10,3.0,v3.0,2025-02-10T07:53:25+00:00,True,True,True,True,True,True,False,True,7,87.5,33,31,0.939
ac2428c5-7e08-41bb-b65d-3911e9db6635,Public Sector Fraud Authority: Fraud Risk Assessment Accelerator,Tool to generate initial drafts of Fraud Risk Assessments.,https://www.gov.uk/algorithmic-transparency-records/public-sector-fraud-authority-fraud-risk-assessment-accelerator,cabinet-office,agency-or-public-body,economic-affairs,computer-linguistics,public-beta,scotland|wales|england,2025-06-26,v3.0,v3.0,2026-05-12T14:07:39+01:00,True,True,True,True,True,True,True,True,8,100.0,68,50,0.735
1bf1ad3a-2b55-4996-ba80-8c2a5b21b95b,DfE: Recruit an Apprentice AI Vacancy Quality Assurance API,"We are proposing an AI-driven system that cost-effectively automates key vacancy review checks such as spelling and grammar, duplicate detection, discrimination, geographic issues, and missing or inconsistent content, to significantly reduce the need for manual review.",https://www.gov.uk/algorithmic-transparency-records/recruit-an-apprentice-ai-vacancy-quality-assurance-api,department-for-education,ministerial-department,general-public-services|education,,pre-deployment,england,2026-08-05,v4.0,v4.0,2026-08-05T13:57:57+01:00,True,True,True,True,True,True,True,True,8,100.0,51,48,0.941
8e7afd4e-bc5d-40ba-849b-cfcef87597c4,Salix Finance: Fraud Risk Assessment Reviewer ,A tool to review Grant Applicant Fraud Risk Assessments against a defined criteria list to support determination of its robustness ,https://www.gov.uk/algorithmic-transparency-records/salix-finance-fraud-risk-assessment-reviewer,department-for-energy-security-and-net-zero,agency-or-public-body,environmental-protection|housing-and-community-amenities,computer-linguistics,private-beta,uk,2025-10-03,v4.0,v4.0,2025-10-03T08:56:29+01:00,True,True,True,True,True,True,True,True,8,100.0,43,35,0.814
bd959c23-283b-4b24-bf73-59f7aff3c97a,Student Loans Company: Advanced Learning Loans Assessment Rules,Automatic evaluation of a student's advanced learner loan application to determine eligibility and entitlement.,https://www.gov.uk/algorithmic-transparency-records/slc-advanced-learning-loans-assessment-rules,department-for-education,agency-or-public-body,education,management,production,england,2025-09-25,v3.0,v3.0,2025-09-25T08:44:26+01:00,True,True,True,True,True,True,True,True,8,100.0,50,46,0.92
83ee37f8-4e85-4f41-a8ef-9d3529c742e9,Social Care Wales: Qualification Chatbot,"The Qualifications Chatbot is used to support the public with an interest in social care qualifications find the appropriate qualification and information to work in the social care, early years, and childcare sector in Wales.",https://www.gov.uk/algorithmic-transparency-records/social-care-wales-qualification-chatbot,department-for-science-innovation-and-technology,devolved-administration,general-public-services|education|social-protection,computer-linguistics|creation,beta-pilot,wales,2025-01-28,v2.1,v2.1,2025-01-28T07:10:37+00:00,True,True,True,False,False,True,True,True,6,75.0,34,31,0.912
f6915e97-f3ce-4267-bf95-2894d39cdddb,Standards and Testing Agency: Colossyan AI for voiceovers and videos,A voiceover AI that narrates scripts for the Standards and Testing Agency helpline and training videos.,https://www.gov.uk/algorithmic-transparency-records/standards-and-testing-agency-colossyan-ai-for-voiceovers-and-videos,department-for-education,agency-or-public-body,education,computer-audition,production,uk,2025-10-30,v3.0,v3.0,2025-10-30T08:04:22+00:00,True,True,False,False,True,True,False,True,5,62.5,52,48,0.923
a44fa208-228f-4c71-8129-568dca02a12d,Standards and Testing Agency: Key stage 2 Test Administration form rules,KS2 Test Administration form rules for applications,https://www.gov.uk/algorithmic-transparency-records/standards-and-testing-agency-key-stage-2-test-administration-form-rules,department-for-education,agency-or-public-body,education,management,production,uk,2025-08-30,v3.0,v3.0,2025-10-30T08:04:08+00:00,True,True,True,True,True,True,True,True,8,100.0,50,42,0.84
33bc5301-b046-4651-a79e-38e64aceb78e,Standards and Testing Agency: LLM - KS2 Writing Sample Generator,Large Language model used to generate examples of pupils' writing at various standards at the end of KS2.,https://www.gov.uk/algorithmic-transparency-records/standards-and-testing-agency-llm-ks2-writing-sample-generator,department-for-education,agency-or-public-body,general-public-services|education,,public-beta,england,2026-08-10,4.0,v4.0,2026-08-10T10:52:48+01:00,True,True,False,False,True,True,True,False,5,62.5,51,24,0.471
3046d14c-72bc-48a0-8005-934baf6767d9,Standards and Testing Agency: Reception Baseline Assessment Routing,Rules applied to the Reception Baseline Assessment which help prevent pupils from being presented with too many questions with which they are unlikely to be successful.,https://www.gov.uk/algorithmic-transparency-records/standards-and-testing-agency-reception-baseline-assessment-routing,department-for-education,agency-or-public-body,education,management,production,england,2025-10-30,v3.0,v3.0,2025-10-30T08:03:48+00:00,True,True,True,True,True,True,True,True,8,100.0,50,42,0.84
72ecfbc8-841c-4f69-8a7e-9c16ae13d4fe,Student Loans Company: Postgraduate Assessment Rules,Performs an automatic assessment of applications from applicants wishing to obtain contribution to cost funding for postgraduate study.,https://www.gov.uk/algorithmic-transparency-records/student-loans-company-postgraduate-assessment-rules,department-for-education,agency-or-public-body,education,management,production,wales|england,2025-02-27,v3.0,v3.0,2025-02-27T08:01:09+00:00,True,True,True,True,True,True,True,True,8,100.0,50,47,0.94
b5d75629-b0cb-4f0d-b50d-1f54410d049e,Ofsted: Survey Summarisation Tool,"A web-based tool that utilises a large language model (LLM) to enable inspectors to quickly summarise, identify themes and safeguarding concerns, and search large volumes of free-text survey responses providing insight.",https://www.gov.uk/algorithmic-transparency-records/survey-summarisation-tool,ofsted,agency-or-public-body,general-public-services|education,,private-beta,england,2026-07-08,v4.0,v4.0,2026-07-08T08:57:46+01:00,True,True,True,True,True,True,True,True,8,100.0,51,41,0.804
3e1c2386-19de-45c5-8ba8-968f259f744e,The Crown Prosecution Service: Correspondence Drafting Tool,The 'Correspondence Drafting Tool' aids CPS teams by utilising key information from the CPS case management system to streamline the correspondence drafting process according to CPS guidelines.,https://www.gov.uk/algorithmic-transparency-records/the-crown-prosecution-service-correspondence-drafting-tool,attorney-generals-office,agency-or-public-body,public-order-and-safety,computer-linguistics,beta-pilot,england-and-wales,2025-08-28,v4.0,v4.0,2025-08-28T08:39:43+01:00,True,True,True,True,True,True,True,True,8,100.0,50,43,0.86
595a0683-edec-42ee-932e-ec7bfd573c85,The Gambling Commission: Illegal Gambling website identification tool,A tool for identifying and tracking the activity associated with illegal gambling websites.,https://www.gov.uk/algorithmic-transparency-records/the-gambling-commission-illegal-gambling-website-identification-tool,department-for-science-innovation-and-technology,agency-or-public-body,regulation,analysis|management,public-beta,great-britain,2025-12-16,v4.0,v4.0,2025-12-16T12:04:08+00:00,True,True,False,False,True,False,True,True,5,62.5,34,23,0.676
a89025e8-63dd-4c88-95be-9e486e7f8b54,The Probation Service: Effective Proposal Framework,"The Effective Proposal Framework (EPF) is a digital tool used by Probation Practitioners at pre-sentence stage and as part of pre-release planning. It is used to identify requirements, licence conditions and interventions for individuals based on their risk and need profile.",https://www.gov.uk/algorithmic-transparency-records/the-probation-service-effective-proposal-framework,ministry-of-justice,ministerial-department,social-protection,management,production,uk,2025-02-10,v2.1,v2.1,2025-02-10T07:50:58+00:00,True,True,True,True,False,True,True,True,7,87.5,39,34,0.872
139bd63f-91ed-4659-8be5-ce1f03c21a34,TrustID,Identity verification and right to work check for job applicants,https://www.gov.uk/algorithmic-transparency-records/trustid,housing-ombudsman-service,agency-or-public-body,housing-and-community-amenities,computer-vision,production,uk,2025-11-27,v4.0,v4.0,2025-11-27T15:40:07+00:00,True,True,True,True,True,True,True,True,8,100.0,51,44,0.863
46345fd7-10aa-408b-ac78-76543c21e35d,UK Export Finance: PRISM (Portfolio Risk Simulation Model),"An Economic Capital simulation model used to calculate and analyse the risk for a UK Government portfolio of loans, guarantees and insurance products supporting UK exports.",https://www.gov.uk/algorithmic-transparency-records/uk-export-finance-prism-portfolio-risk-simulation-model,department-for-science-innovation-and-technology,ministerial-department,general-public-services,forecasting,production,international,2025-12-16,v4.0,v4.0,2025-12-16T12:08:07+00:00,True,True,True,True,True,True,True,True,8,100.0,51,46,0.902
25df5efc-335f-4467-b472-91fe6e25c25d,UK Heath Security Agency: TB Country of Birth support tool,"A tool to support manual processing of country of birth records, as a part of the invitation for TB testing for those from high-risk countries. ",https://www.gov.uk/algorithmic-transparency-records/uk-heath-security-agency-tb-country-of-birth-support-tool,department-for-health-and-social-care,agency-or-public-body,health,computer-linguistics,production,england,2025-06-24,v3.0,v3.0,2025-09-25T08:42:30+01:00,True,True,True,True,True,True,True,True,8,100.0,45,37,0.822
e749e10d-e828-495a-bcaa-0c42bc39e2c8,UKHO: Tidal Harmonic Analysis and Prediction,"A tool to analyse tidal data, calculate harmonic constants and generate astronomical tidal predictions at coastal locations in the UK and overseas.",https://www.gov.uk/algorithmic-transparency-records/ukho-tidal-harmonic-analysis-and-prediction,ministry-of-defence,agency-or-public-body,general-public-services|public-order-and-safety,forecasting,production,international,2025-10-30,v4.0,v4.0,2025-10-30T08:06:13+00:00,True,True,True,True,True,True,True,True,8,100.0,50,44,0.88
9a5c896a-e94e-4595-9da6-4ec09a5dd54b,Valuation Office Agency: Automated Valuation Model,The automated model is being used to support the valuation of 1.5m domestic properties for a Council Tax revaluation in Wales in 2028.  ,https://www.gov.uk/algorithmic-transparency-records/valuation-office-agency-automated-valuation-model,hm-revenue-customs,agency-or-public-body,housing-and-community-amenities,forecasting,production,wales,2025-08-06,v3.0,v3.0,2025-08-06T09:38:21+01:00,True,True,True,True,True,True,True,True,8,100.0,44,39,0.886
8ab700c3-26c1-41bd-b46d-3f5cf6fbc307,Warwickshire County Council: Domestic EPC Estimates,This algorithmic tool is used to estimate the domestic energy performance certificates (EPC) of all households in Warwickshire that are missing one.,https://www.gov.uk/algorithmic-transparency-records/warwickshire-county-council-domestic-epc-estimates,warwickshire-county-council,local-authority,housing-and-community-amenities,forecasting|creation|analysis,production,england,2025-01-28,v3.0,v3.0,2025-01-28T07:10:52+00:00,True,True,False,True,True,True,True,True,7,87.5,50,41,0.82
953e25ec-f39a-4b6a-b6b2-7db7b2f10c26,Welsh Government: Dylun - A content design assistant,AI to improve planned content for the GOV.Wales website,https://www.gov.uk/algorithmic-transparency-records/welsh-government-dylun-a-content-design-assistant,welsh-government,devolved-administration,general-public-services,computer-linguistics,pre-deployment,wales,2025-07-11,v4.0,v4.0,2025-07-11T09:33:22+01:00,True,True,True,True,True,True,True,True,8,100.0,51,34,0.667
f07804e2-3110-4995-bdf6-7cd3ad568589,Welsh Government: Mapping Ancient Woodland Image Segmentation Model,Uses an image segmentation model to predict areas of woodland on OS Landmark maps using a sample of manually labelled data.,https://www.gov.uk/algorithmic-transparency-records/welsh-government-mapping-ancient-woodland-image-segmentation-model,welsh-government,devolved-administration,general-public-services,computer-vision|analysis,beta-pilot,wales,2025-07-04,v4.0,v4.0,2025-07-04T11:25:42+01:00,True,True,False,True,True,True,True,True,7,87.5,51,43,0.843
bbc5ffe7-4010-47f6-8ab4-ae41120da1da,West Berkshire Council: Apply for a Larger Rubbish Bin,The tool is used to automate the process of assessing whether applicants for a larger non-recyclable household waste container meet the minimum threshold as set out in the council’s policy. Applications that meet the minimum requirement are sent to Waste Management for review.,https://www.gov.uk/algorithmic-transparency-records/west-berkshire-council-apply-for-a-larger-rubbish-bin,west-berkshire-council,local-authority,housing-and-community-amenities,analysis,production,south-east,2025-01-28,v3.0,v3.0,2025-01-28T07:11:46+00:00,True,True,True,False,True,True,True,True,7,87.5,41,29,0.707
bcf9cc3e-f81a-4e64-880f-a27f5e45b725,West Midlands Police: exploratory analysis of sexual convictions,This algorithmic tool helps to ascertain the potential effects of a number of factors (e.g. the number of officers allocated to an investigation) on the success or failure of RASSO (rape and serious sexual offences) investigations.,https://www.gov.uk/algorithmic-transparency-records/west-midlands-police-exploratory-analysis-of-sexual-convictions,west-midlands-police,agency-or-public-body,public-order-and-safety|social-protection,discovery|analysis,retired,west-midlands,2022-07-06,v1.1,v1.1,2024-02-29T17:36:53+00:00,False,True,True,True,True,False,True,True,6,75.0,37,29,0.784
1ce3ca70-5f30-470e-ac2d-bb6492d14c88,DWP: Whitemail Insights and Vulnerability Scanner,"A service that reads circa 25,000 scanned documents/letters received from citizens per day and flags people who may need urgent assistance as a result of a vulnerability; it also builds Management Information(MI) trends over time against a set of themes.",https://www.gov.uk/algorithmic-transparency-records/whitemail-insights-and-vulnerability-scanner,department-for-work-and-pensions,ministerial-department,general-public-services,computer-vision,production,england-and-wales,2025-11-27,v4.0,v4.0,2025-11-27T15:28:20+00:00,True,True,True,True,True,True,True,True,8,100.0,51,39,0.765
1733aa35-2c57-4778-bee9-f96caf966b82,Wilton Park: Data Cleaning Tool,A tool to enable compliance with The General Data Protection Regulation (GDPR) by identifying and automatically cleaning personal data from the Wilton Park customer database.,https://www.gov.uk/algorithmic-transparency-records/wilton-park-data-cleaning-tool,foreign-commonwealth-development-office,agency-or-public-body,general-public-services,management,production,uk,2025-02-10,3.0,v3.0,2025-02-10T07:51:08+00:00,True,True,True,True,True,True,True,True,8,100.0,50,45,0.9
